brpb-660316	NC_063437.1	96.690	725	4	3	10	715	361901	361178	0.0	1192	751	22079791
brpb-660316	NC_063447.1	92.667	300	8	3	10	307	29004847	29004560	2.16e-115	420	751	62924550
brpb-660337	NC_063437.1	99.248	399	3	0	1	399	20347687	20347289	0.0	721	399	22079791
brpb-660337	NC_063447.1	93.035	402	25	2	1	399	60691826	60691425	3.71e-165	584	399	62924550
brpb-660344	NC_063434.1	99.844	641	1	0	1	641	10980908	10981548	0.0	1179	641	30963416
brpb-660344	NC_063444.1	95.570	632	27	1	11	641	17744981	17745612	0.0	1011	641	51431623
brpb-660346	NC_063436.1	98.489	397	5	1	1	396	14718253	14717857	0.0	699	396	38724999
brpb-660346	NC_063446.1	96.970	396	12	0	1	396	22668543	22668148	0.0	665	396	74222928
brpb-660352	NC_063443.1	94.521	730	18	13	1	718	15818721	15818002	0.0	1107	719	19559996
brpb-660352	NC_063452.1	93.207	736	29	9	1	718	58544979	58544247	0.0	1062	719	64956572
brpb-660357	NC_063434.1	100.000	643	0	0	1	643	26054142	26054784	0.0	1188	643	30963416
brpb-660357	NC_063444.1	92.791	652	29	9	7	643	44241613	44242261	0.0	928	643	51431623
brpb-660360	NC_063447.1	100.000	326	0	0	1	326	28677933	28678258	8.23e-171	603	326	62924550
brpb-660360	NC_063447.1	98.476	328	3	1	1	326	28677609	28677936	4.99e-163	577	326	62924550
brpb-660360	NC_063447.1	97.802	273	4	1	56	326	28677340	28677612	8.71e-131	470	326	62924550
brpb-660360	NC_063447.1	100.000	57	0	0	1	57	28678255	28678311	2.83e-21	106	326	62924550
brpb-660368	NC_063446.1	100.000	323	0	0	1	323	20977573	20977251	3.79e-169	597	323	74222928
brpb-660368	NC_063436.1	99.052	211	2	0	1	211	13943491	13943281	1.49e-103	379	323	38724999
brpb-660373	NC_063442.1	97.753	712	12	4	1	709	35660219	35659509	0.0	1236	712	45044935
brpb-660373	NC_063451.1	92.552	725	31	9	1	710	38678951	38678235	0.0	1031	712	49204614
brpb-660405	NC_063439.1	95.320	406	7	4	1	395	3200536	3200132	0.0	636	395	28937740
brpb-660405	NC_063448.1	93.878	392	15	4	1	391	3212414	3212031	1.32e-164	582	395	56537224
brpb-660428	NC_063442.1	93.797	403	9	8	1	388	37886893	37886492	2.15e-167	592	388	45044935
brpb-660428	NC_063451.1	91.045	402	9	4	1	387	41438178	41437789	3.70e-145	518	388	49204614
brpb-660486	NC_063438.1	97.904	334	4	2	1	333	5885938	5885607	1.84e-162	575	333	29228566
brpb-660486	NC_063447.1	93.714	175	8	1	30	201	11254896	11254722	2.10e-67	259	333	62924550
brpb-660506	NC_063452.1	98.238	227	4	0	290	516	23305756	23305982	6.83e-109	398	516	64956572
brpb-660506	NC_063452.1	96.460	226	7	1	1	225	19365545	19365770	4.14e-101	372	516	64956572
brpb-660506	NC_063452.1	91.463	82	3	4	228	305	23304878	23304959	3.58e-22	110	516	64956572
brpb-660506	NC_063450.1	98.238	227	4	0	290	516	34678594	34678368	6.83e-109	398	516	54958258
brpb-660506	NC_063450.1	92.683	82	2	4	228	305	34679466	34679385	7.70e-24	115	516	54958258
brpb-660511	NC_063434.1	99.338	453	3	0	1	453	6891999	6891547	0.0	821	728	30963416
brpb-660511	NC_063434.1	98.529	272	4	0	449	720	6890227	6889956	7.29e-135	484	728	30963416
brpb-660511	NC_063444.1	91.759	449	34	3	5	452	10536791	10536345	5.33e-176	621	728	51431623
brpb-660511	NC_063444.1	90.146	274	15	7	450	720	10535105	10534841	2.78e-94	350	728	51431623
brpb-660578	NC_063439.1	99.793	484	1	0	1	484	3759968	3760451	0.0	889	484	28937740
brpb-660621	NC_063445.1	92.055	365	17	10	1	362	24366112	24366467	1.45e-140	503	532	58167434
brpb-660621	NC_063445.1	96.532	173	5	1	360	531	24366495	24366667	5.73e-75	285	532	58167434
brpb-660621	NW_026016583.1	93.818	275	8	3	96	362	7434	7707	4.21e-111	405	532	31968
brpb-660621	NW_026016583.1	97.093	172	5	0	360	531	7735	7906	1.23e-76	291	532	31968
brpb-660621	NC_063435.1	93.818	275	8	3	96	362	11943897	11944170	4.21e-111	405	532	29581582
brpb-660621	NC_063435.1	92.727	275	8	3	96	362	11972114	11972384	1.53e-105	387	532	29581582
brpb-660621	NC_063435.1	97.093	172	5	0	360	531	11944198	11944369	1.23e-76	291	532	29581582
brpb-660621	NC_063435.1	97.093	172	5	0	360	531	11972412	11972583	1.23e-76	291	532	29581582
brpb-660621	NW_026014562.1	92.593	270	8	5	96	356	24060	23794	9.18e-103	377	532	33419
brpb-660621	NW_026014562.1	91.525	177	10	3	360	531	23750	23574	4.52e-61	239	532	33419
brpb-660640	NW_026014080.1	99.322	590	3	1	1	590	42890	43478	0.0	1072	590	46902
brpb-660640	NC_063439.1	99.322	590	3	1	1	590	25482227	25482815	0.0	1072	590	28937740
brpb-660648	NW_026014705.1	96.848	349	9	2	1	347	14299	14647	1.15e-164	582	349	41991
brpb-660648	NW_026014674.1	96.848	349	9	2	1	347	27844	28192	1.15e-164	582	349	67979
brpb-660648	NC_063436.1	96.848	349	9	2	1	347	1727366	1727714	1.15e-164	582	349	38724999
brpb-660648	NC_063446.1	96.839	348	10	1	1	347	2146622	2146969	4.15e-164	580	349	74222928
brpb-660701	NC_063437.1	99.168	601	4	1	1	601	13318066	13318665	0.0	1086	601	22079791
brpb-660701	NC_063447.1	94.783	345	8	6	1	338	49371846	49372187	2.72e-148	529	601	62924550
brpb-660701	NC_063447.1	96.250	80	3	0	336	415	49373058	49373137	8.97e-29	132	601	62924550
brpb-660733	NC_063436.1	99.793	482	1	0	1	482	22512579	22512098	0.0	885	482	38724999
brpb-660733	NC_063450.1	98.133	482	9	0	1	482	45770841	45770360	0.0	841	482	54958258
brpb-660770	NC_063445.1	98.982	393	0	2	1	389	9561786	9562178	0.0	701	389	58167434
brpb-660803	NC_063445.1	98.451	581	6	3	1	581	27601237	27601814	0.0	1029	586	58167434
brpb-660803	NC_063445.1	100.000	143	0	0	1	143	27596169	27596311	8.26e-69	265	586	58167434
brpb-660803	NC_063440.1	91.566	83	7	0	143	225	27206708	27206790	8.80e-24	115	586	28277616
brpb-660854	NC_063439.1	91.693	638	30	12	1	618	22844336	22844970	0.0	869	619	28937740
brpb-660854	NC_063450.1	90.454	639	34	17	2	618	42604055	42603422	0.0	822	619	54958258
brpb-660854	NC_063450.1	90.302	629	34	14	12	618	42543246	42542623	0.0	804	619	54958258
brpb-660868	NC_063449.1	99.849	661	1	0	1	661	40784327	40783667	0.0	1218	670	48209797
brpb-660868	NC_063440.1	93.481	675	26	12	4	661	23194757	23194084	0.0	989	670	28277616
brpb-660910	NC_063443.1	100.000	445	0	0	1	445	19088835	19089279	0.0	822	445	19559996
brpb-660911	NC_063437.1	99.727	366	1	0	1	366	20492317	20492682	0.0	671	366	22079791
brpb-660911	NC_063447.1	93.460	367	15	4	1	366	60905719	60906077	9.60e-151	536	366	62924550
brpb-660912	NC_063449.1	96.614	443	15	0	1	443	7216689	7216247	0.0	761	443	48209797
brpb-660912	NC_063439.1	92.152	446	30	3	1	443	1833813	1834256	0.0	649	443	28937740
brpb-660916	NC_063447.1	90.411	219	16	2	211	424	3766927	3767145	1.70e-75	287	565	62924550
brpb-660919	NW_026015821.1	100.000	452	0	0	1	452	17039	17490	0.0	835	452	29664
brpb-660919	NC_063445.1	100.000	452	0	0	1	452	10896519	10896068	0.0	835	452	58167434
brpb-660919	NC_063438.1	94.505	91	5	0	2	92	22846330	22846240	1.10e-31	141	452	29228566
brpb-660919	NC_063448.1	93.407	91	6	0	2	92	47287324	47287234	5.13e-30	135	452	56537224
brpb-660919	NC_063448.1	93.407	91	6	0	2	92	47314766	47314676	5.13e-30	135	452	56537224
brpb-660920	NC_063437.1	100.000	366	0	0	1	366	10937546	10937911	0.0	676	434	22079791
brpb-660930	NC_063449.1	96.901	484	12	3	1	482	26062461	26061979	0.0	811	482	48209797
brpb-660930	NC_063440.1	96.473	482	15	2	1	482	17355232	17354753	0.0	798	482	28277616
brpb-660939	NC_063437.1	98.571	560	5	3	1	559	969006	969563	0.0	996	559	22079791
brpb-660955	NC_063450.1	93.958	480	14	3	76	555	50730126	50729662	0.0	715	555	54958258
brpb-660955	NC_063436.1	90.868	219	19	1	337	555	27381758	27381541	2.77e-78	296	555	38724999
brpb-660965	NC_063449.1	96.000	400	12	4	1	398	26061911	26062308	0.0	652	398	48209797
brpb-660965	NC_063440.1	95.214	397	16	3	2	398	17354686	17355079	4.69e-179	630	398	28277616
brpb-660982	NC_063440.1	90.193	673	41	14	4	661	7339577	7338915	0.0	867	661	28277616
brpb-660993	NC_063436.1	95.335	343	8	3	1	341	12067779	12067443	9.90e-152	540	479	38724999
brpb-660994	NC_063451.1	99.282	557	4	0	60	616	36640016	36640572	0.0	1014	616	49204614
brpb-660994	NC_063442.1	91.745	533	24	4	86	616	34187140	34187654	0.0	730	616	45044935
brpb-660994	NC_063447.1	93.846	65	4	0	63	127	52519329	52519265	9.34e-19	99.0	616	62924550
brpb-661010	NC_063434.1	99.840	624	1	0	1	624	24806152	24806775	0.0	1147	624	30963416
brpb-661010	NC_063444.1	96.480	625	20	2	1	624	41758284	41758907	0.0	1031	624	51431623
brpb-661010	NC_063446.1	91.354	347	24	4	258	604	29203663	29203323	1.74e-130	470	624	74222928
brpb-661010	NC_063446.1	95.062	81	4	0	84	164	29203741	29203661	1.21e-27	128	624	74222928
brpb-661010	NC_063436.1	94.352	301	17	0	258	558	18554304	18554004	2.91e-128	462	624	38724999
brpb-661030	NW_026014080.1	98.908	641	5	2	1	641	43525	42887	0.0	1151	780	46902
brpb-661030	NC_063439.1	98.908	641	5	2	1	641	25482862	25482224	0.0	1151	780	28937740
brpb-661051	NC_063445.1	93.855	179	11	0	176	354	954901	954723	1.04e-70	270	354	58167434
brpb-661051	NC_063435.1	93.855	179	11	0	176	354	55764	55586	1.04e-70	270	354	29581582
brpb-661051	NC_063446.1	91.549	71	5	1	1	70	1285240	1285170	1.86e-18	97.1	354	74222928
brpb-661051	NC_063446.1	94.118	51	2	1	1	51	40901766	40901815	2.43e-12	76.8	354	74222928
brpb-661051	NC_063448.1	94.118	51	2	1	1	51	9094547	9094596	2.43e-12	76.8	354	56537224
brpb-661055	NC_063445.1	92.216	167	7	2	244	410	13998176	13998336	5.73e-59	231	410	58167434
brpb-661055	NC_063435.1	93.671	79	5	0	104	182	7398938	7399016	4.66e-25	119	410	29581582
brpb-661055	NC_063435.1	91.250	80	6	1	1	80	7398939	7399017	1.01e-21	108	410	29581582
brpb-661063	NC_063438.1	92.075	530	26	6	1	516	4409031	4409558	0.0	734	524	29228566
brpb-661063	NC_063447.1	90.840	524	27	12	1	516	7965727	7966237	0.0	684	524	62924550
brpb-661067	NW_026016100.1	100.000	509	0	0	1	509	57971	57463	0.0	941	509	72166
brpb-661067	NW_026016101.1	98.043	511	1	9	1	509	687	184	0.0	880	509	22974
brpb-661133	NC_063437.1	99.018	611	2	1	1	607	18780825	18780215	0.0	1092	607	22079791
brpb-661133	NC_063447.1	99.824	568	1	0	40	607	58644704	58644137	0.0	1044	607	62924550
brpb-661133	NC_063447.1	97.872	47	1	0	1	47	58650177	58650131	9.26e-14	82.4	607	62924550
brpb-661134	NC_063437.1	100.000	366	0	0	1	366	10937546	10937911	0.0	676	366	22079791
brpb-661180	NC_063447.1	100.000	450	0	0	1	450	29393650	29393201	0.0	832	450	62924550
brpb-661180	NC_063447.1	91.443	409	35	0	39	447	513067	513475	1.98e-158	562	450	62924550
brpb-661180	NC_063447.1	97.917	48	0	1	1	48	511575	511621	6.75e-14	82.4	450	62924550
brpb-661180	NC_063441.1	92.394	447	34	0	1	447	19483811	19483365	0.0	638	450	23154485
brpb-661180	NC_063449.1	91.499	447	38	0	1	447	30591709	30591263	1.50e-174	616	450	48209797
brpb-661207	NC_063449.1	100.000	256	0	0	1	256	9975673	9975928	1.05e-131	473	494	48209797
brpb-661207	NC_063448.1	99.609	256	1	0	1	256	42815067	42814812	4.90e-130	468	494	56537224
brpb-661207	NC_016734.1	99.576	236	1	0	253	488	34294	34059	1.79e-119	433	494	152860
brpb-661207	NW_026016964.1	99.576	236	1	0	253	488	19479	19714	1.79e-119	433	494	48354
brpb-661207	NW_026016964.1	99.153	236	1	1	253	488	10716	10482	2.99e-117	425	494	48354
brpb-661207	NW_026016738.1	99.576	236	1	0	253	488	18039	18274	1.79e-119	433	494	42975
brpb-661207	NW_026016738.1	99.576	236	1	0	253	488	25475	25240	1.79e-119	433	494	42975
brpb-661207	NW_026016683.1	99.576	236	1	0	253	488	13734	13499	1.79e-119	433	494	60920
brpb-661207	NW_026016683.1	99.576	236	1	0	253	488	48522	48757	1.79e-119	433	494	60920
brpb-661207	NW_026016650.1	99.576	236	1	0	253	488	11109	10874	1.79e-119	433	494	42593
brpb-661207	NW_026016415.1	99.576	236	1	0	253	488	28190	28425	1.79e-119	433	494	38616
brpb-661207	NW_026016362.1	99.576	236	1	0	253	488	11202	10967	1.79e-119	433	494	41487
brpb-661207	NW_026016362.1	99.576	236	1	0	253	488	25526	25761	1.79e-119	433	494	41487
brpb-661207	NW_026016253.1	99.576	236	1	0	253	488	5869	6104	1.79e-119	433	494	29078
brpb-661207	NW_026016253.1	99.576	236	1	0	253	488	15368	15133	1.79e-119	433	494	29078
brpb-661207	NW_026015966.1	99.576	236	1	0	253	488	3489	3724	1.79e-119	433	494	30736
brpb-661207	NW_026015966.1	99.576	236	1	0	253	488	30105	29870	1.79e-119	433	494	30736
brpb-661207	NW_026015963.1	99.576	236	1	0	253	488	41351	41116	1.79e-119	433	494	43809
brpb-661207	NW_026015959.1	99.576	236	1	0	253	488	10032	10267	1.79e-119	433	494	35696
brpb-661207	NW_026015959.1	99.576	236	1	0	253	488	28670	28435	1.79e-119	433	494	35696
brpb-661207	NW_026015927.1	99.576	236	1	0	253	488	7770	7535	1.79e-119	433	494	45920
brpb-661207	NW_026015927.1	99.576	236	1	0	253	488	44443	44678	1.79e-119	433	494	45920
brpb-661207	NW_026015860.1	99.576	236	1	0	253	488	5437	5202	1.79e-119	433	494	44848
brpb-661207	NW_026015731.1	99.576	236	1	0	253	488	40411	40646	1.79e-119	433	494	72979
brpb-661207	NW_026015571.1	99.576	236	1	0	253	488	3894	4129	1.79e-119	433	494	22989
brpb-661207	NW_026015563.1	99.576	236	1	0	253	488	16392	16157	1.79e-119	433	494	41276
brpb-661207	NW_026015556.1	99.576	236	1	0	253	488	18032	18267	1.79e-119	433	494	36483
brpb-661207	NW_026015556.1	99.576	236	1	0	253	488	30845	30610	1.79e-119	433	494	36483
brpb-661207	NW_026015552.1	99.576	236	1	0	253	488	8101	7866	1.79e-119	433	494	41662
brpb-661242	NC_063447.1	99.700	666	2	0	1	666	8503523	8502858	0.0	1221	666	62924550
brpb-661245	NC_063448.1	96.120	567	15	3	1	564	3964953	3965515	0.0	918	565	56537224
brpb-661245	NC_063439.1	95.447	571	12	5	1	564	3722852	3723415	0.0	898	565	28937740
brpb-661250	NC_063436.1	99.770	435	1	0	1	435	31460969	31460535	0.0	798	435	38724999
brpb-661250	NC_063450.1	93.607	438	25	3	1	435	53918634	53918197	0.0	651	435	54958258
brpb-661250	NW_026015572.1	90.690	290	24	2	1	287	3293	3004	1.59e-104	383	435	28972
brpb-661250	NC_063441.1	90.690	290	24	2	1	287	16345876	16345587	1.59e-104	383	435	23154485
brpb-661264	NC_063444.1	96.782	404	8	3	58	460	8917596	8917197	0.0	669	460	51431623
brpb-661264	NC_063434.1	93.812	404	13	5	58	460	6041808	6041416	5.55e-169	597	460	30963416
brpb-661264	NC_016734.1	100.000	61	0	0	1	61	51868	51808	2.45e-23	113	460	152860
brpb-661264	NW_026016739.1	100.000	61	0	0	1	61	17177	17237	2.45e-23	113	460	37864
brpb-661264	NW_026016739.1	100.000	61	0	0	1	61	26445	26385	2.45e-23	113	460	37864
brpb-661264	NW_026016738.1	100.000	61	0	0	1	61	1492	1552	2.45e-23	113	460	42975
brpb-661264	NW_026016738.1	98.361	61	1	0	1	61	42017	41957	1.14e-21	108	460	42975
brpb-661264	NW_026016683.1	100.000	61	0	0	1	61	31974	32034	2.45e-23	113	460	60920
brpb-661264	NW_026016415.1	100.000	61	0	0	1	61	10925	10865	2.45e-23	113	460	38616
brpb-661264	NW_026016367.1	100.000	61	0	0	1	61	8393	8333	2.45e-23	113	460	21308
brpb-661264	NW_026016261.1	100.000	61	0	0	1	61	22700	22640	2.45e-23	113	460	25122
brpb-661264	NW_026016259.1	100.000	61	0	0	1	61	12853	12793	2.45e-23	113	460	38348
brpb-661264	NW_026016259.1	100.000	61	0	0	1	61	36587	36647	2.45e-23	113	460	38348
brpb-661264	NW_026016209.1	100.000	61	0	0	1	61	19394	19454	2.45e-23	113	460	45452
brpb-661264	NW_026016209.1	100.000	61	0	0	1	61	35420	35360	2.45e-23	113	460	45452
brpb-661264	NW_026016185.1	100.000	61	0	0	1	61	4175	4235	2.45e-23	113	460	35135
brpb-661264	NW_026016185.1	100.000	61	0	0	1	61	25848	25788	2.45e-23	113	460	35135
brpb-661264	NW_026016180.1	100.000	61	0	0	1	61	15898	15838	2.45e-23	113	460	36349
brpb-661264	NW_026016180.1	100.000	61	0	0	1	61	32758	32818	2.45e-23	113	460	36349
brpb-661264	NW_026016179.1	100.000	61	0	0	1	61	22549	22489	2.45e-23	113	460	30338
brpb-661264	NW_026015927.1	100.000	61	0	0	1	61	24318	24258	2.45e-23	113	460	45920
brpb-661264	NW_026015927.1	100.000	61	0	0	1	61	27907	27967	2.45e-23	113	460	45920
brpb-661264	NW_026015919.1	100.000	61	0	0	1	61	10070	10010	2.45e-23	113	460	44170
brpb-661264	NW_026015919.1	100.000	61	0	0	1	61	35024	35084	2.45e-23	113	460	44170
brpb-661264	NW_026015861.1	100.000	61	0	0	1	61	2237	2297	2.45e-23	113	460	19701
brpb-661264	NW_026015860.1	100.000	61	0	0	1	61	21981	21921	2.45e-23	113	460	44848
brpb-661264	NW_026015860.1	100.000	61	0	0	1	61	28339	28399	2.45e-23	113	460	44848
brpb-661264	NW_026015731.1	100.000	61	0	0	1	61	8122	8062	2.45e-23	113	460	72979
brpb-661264	NW_026015731.1	100.000	61	0	0	1	61	23864	23924	2.45e-23	113	460	72979
brpb-661264	NW_026015587.1	100.000	61	0	0	1	61	15439	15379	2.45e-23	113	460	28505
brpb-661301	NC_063439.1	94.361	532	23	2	2	526	9445893	9445362	0.0	809	712	28937740
brpb-661301	NC_063439.1	93.229	384	25	1	328	710	9445348	9444965	6.88e-160	568	712	28937740
brpb-661310	NC_063442.1	100.000	385	0	0	1	385	18085160	18084776	0.0	712	385	45044935
brpb-661310	NC_063452.1	94.286	385	22	0	1	385	28850444	28850060	7.68e-167	590	385	64956572
brpb-661328	NW_026016634.1	100.000	444	0	0	1	444	22721	23164	0.0	821	444	53646
brpb-661328	NC_063446.1	100.000	444	0	0	1	444	56053048	56053491	0.0	821	444	74222928
brpb-661328	NW_026014488.1	99.775	444	1	0	1	444	188069	187626	0.0	815	444	226896
brpb-661328	NC_063448.1	96.606	442	15	0	1	442	24091678	24092119	0.0	734	444	56537224
brpb-661328	NC_063437.1	93.694	444	18	2	1	444	16450209	16449776	0.0	656	444	22079791
brpb-661328	NC_063447.1	90.950	442	20	7	1	441	10904352	10904774	6.96e-163	577	444	62924550
brpb-661328	NW_026014489.1	97.758	223	3	2	1	223	222	2	1.63e-104	383	444	96215
brpb-661339	NC_063444.1	96.491	228	7	1	1	227	50350293	50350066	3.64e-103	377	227	51431623
brpb-661339	NC_063434.1	96.053	228	8	1	1	227	30082056	30081829	1.70e-101	372	227	30963416
brpb-661341	NC_063451.1	97.810	411	9	0	1	411	45112437	45112027	0.0	710	411	49204614
brpb-661341	NC_063442.1	96.594	411	14	0	1	411	41023957	41023547	0.0	682	411	45044935
brpb-661347	NC_063434.1	99.789	474	1	0	1	474	8914713	8915186	0.0	870	474	30963416
brpb-661347	NC_063444.1	98.113	477	6	1	1	474	14272512	14272988	0.0	828	474	51431623
brpb-661359	NC_063438.1	99.819	554	1	0	1	554	2166245	2166798	0.0	1018	554	29228566
brpb-661359	NC_063447.1	91.903	247	9	3	251	489	3755326	3755569	5.85e-90	335	554	62924550
brpb-661382	NC_063442.1	99.855	688	1	0	1	688	36936841	36936154	0.0	1267	688	45044935
brpb-661401	NC_063445.1	100.000	315	0	0	1	315	43760491	43760177	1.03e-164	582	315	58167434
brpb-661407	NC_063435.1	96.737	429	10	2	1	428	9620462	9620037	0.0	715	578	29581582
brpb-661407	NC_063445.1	90.991	222	17	1	207	428	18974118	18973900	2.23e-79	300	578	58167434
brpb-661407	NW_026013903.1	94.792	96	5	0	479	574	15162	15067	5.11e-36	156	578	25170
brpb-661407	NC_063434.1	94.792	96	5	0	479	574	10486511	10486606	5.11e-36	156	578	30963416
brpb-661414	NC_063447.1	100.000	702	0	0	1	702	49153022	49152321	0.0	1297	702	62924550
brpb-661414	NC_063437.1	97.293	702	19	0	1	702	13173164	13172463	0.0	1192	702	22079791
brpb-661414	NW_026015721.1	96.728	703	19	4	1	702	34756	34057	0.0	1168	702	43164
brpb-661438	NC_063451.1	97.080	411	12	0	76	486	45112437	45112027	0.0	693	486	49204614
brpb-661438	NC_063442.1	95.864	411	17	0	76	486	41023957	41023547	0.0	665	486	45044935
brpb-661461	NC_063451.1	96.837	411	13	0	75	485	45112437	45112027	0.0	688	485	49204614
brpb-661461	NC_063442.1	96.594	411	14	0	75	485	41023957	41023547	0.0	682	485	45044935
brpb-661469	NC_063435.1	99.781	457	1	0	1	457	7609601	7609145	0.0	839	457	29581582
brpb-661469	NC_063445.1	98.026	456	7	2	1	455	14404786	14404332	0.0	791	457	58167434
brpb-661486	NC_063434.1	98.641	515	2	2	1	513	11885884	11885373	0.0	907	618	30963416
brpb-661486	NC_063444.1	97.868	516	6	2	1	514	19172747	19172235	0.0	887	618	51431623
brpb-661486	NW_026014872.1	90.909	506	24	10	1	498	101254	100763	0.0	660	618	525799
brpb-661486	NW_026015905.1	93.573	389	15	5	54	441	53139	53518	4.59e-161	571	618	148507
brpb-661526	NC_063440.1	98.790	744	7	2	1	744	21034251	21033510	0.0	1332	744	28277616
brpb-661526	NC_063443.1	98.522	744	9	2	1	744	785754	786495	0.0	1321	744	19559996
brpb-661526	NC_063437.1	97.849	744	15	1	1	744	16662373	16663115	0.0	1293	744	22079791
brpb-661526	NC_063439.1	97.701	87	2	0	1	87	18965732	18965646	3.09e-34	150	744	28937740
brpb-661542	NC_063439.1	98.310	355	6	0	78	432	11613474	11613120	1.42e-179	632	432	28937740
brpb-661542	NC_063439.1	97.619	84	1	1	1	84	11613612	11613530	2.92e-32	143	432	28937740
brpb-661542	NC_063446.1	95.146	103	5	0	153	255	53393432	53393534	2.24e-38	163	432	74222928
brpb-661548	NC_063444.1	97.790	181	4	0	1	181	51116853	51116673	1.74e-85	318	182	51431623
brpb-661548	NC_063434.1	96.685	181	6	0	1	181	30716381	30716561	3.76e-82	307	182	30963416
brpb-661557	NC_063446.1	95.567	564	22	2	4	565	1027375	1026813	0.0	900	565	74222928
brpb-661557	NC_063436.1	94.681	564	14	12	4	565	843693	843144	0.0	861	565	38724999
brpb-661568	NC_063444.1	92.241	464	18	12	1	453	22369284	22368828	0.0	643	453	51431623
brpb-661568	NC_063434.1	93.373	332	10	3	125	453	13529028	13528706	1.60e-134	483	453	30963416
brpb-661568	NC_063434.1	98.810	84	1	0	1	84	13529109	13529026	1.84e-34	150	453	30963416
brpb-661587	NC_063442.1	98.175	274	5	0	3	276	30294781	30295054	1.21e-133	479	276	45044935
brpb-661587	NC_063448.1	94.526	274	15	0	3	276	17146655	17146382	5.75e-117	424	276	56537224
brpb-661606	NC_063443.1	99.232	651	5	0	62	712	1270745	1270095	0.0	1179	712	19559996
brpb-661628	NC_063437.1	94.221	571	25	6	1	570	1138512	1139075	0.0	867	606	22079791
brpb-661628	NC_063447.1	90.783	575	42	9	1	570	30992786	30993354	0.0	760	606	62924550
brpb-661655	NC_063436.1	99.792	480	1	0	1	480	22512098	22512577	0.0	883	559	38724999
brpb-661655	NC_063450.1	98.125	480	9	0	1	480	45770360	45770839	0.0	839	559	54958258
brpb-661681	NC_063445.1	91.826	575	17	12	1	547	53522351	53522923	0.0	774	549	58167434
brpb-661681	NC_063435.1	91.710	579	17	15	1	548	26949369	26949947	0.0	774	549	29581582
brpb-661681	NC_063452.1	90.476	84	7	1	375	457	2978949	2979032	3.82e-22	110	549	64956572
brpb-661689	NC_063445.1	97.590	83	2	0	1	83	26145224	26145142	2.86e-32	143	423	58167434
brpb-661741	NC_063451.1	90.291	412	38	2	89	499	1475060	1474650	2.84e-162	575	499	49204614
brpb-661746	NC_063439.1	100.000	462	0	0	1	462	3260517	3260978	0.0	854	462	28937740
brpb-661746	NC_063451.1	92.361	144	11	0	4	147	48253089	48252946	3.95e-51	206	462	49204614
brpb-661746	NC_063442.1	90.476	147	14	0	1	147	43331915	43331769	8.55e-48	195	462	45044935
brpb-661767	NC_063436.1	95.210	334	8	2	1	331	2559110	2558782	2.41e-146	521	331	38724999
brpb-661767	NC_063446.1	94.595	333	16	1	1	331	3287342	3287010	4.03e-144	514	331	74222928
brpb-661773	NC_063437.1	97.826	46	0	1	59	103	13489501	13489456	1.59e-13	78.7	103	22079791
brpb-661779	NC_063452.1	91.531	307	17	7	1	302	1158958	1159260	3.82e-114	414	302	64956572
brpb-661779	NC_063442.1	91.531	307	17	7	1	302	1258006	1258308	3.82e-114	414	302	45044935
brpb-661786	NC_063450.1	90.181	387	35	2	1	387	29632809	29632426	1.03e-140	503	387	54958258
brpb-661786	NC_063440.1	100.000	223	0	0	1	223	14270775	14270553	1.79e-113	412	387	28277616
brpb-661786	NC_063440.1	97.633	169	4	0	219	387	14258999	14258831	2.44e-77	292	387	28277616
brpb-661799	NC_063444.1	91.071	224	12	8	337	560	14498036	14497821	6.02e-80	302	562	51431623
brpb-661799	NC_063447.1	90.625	224	13	8	337	560	7295354	7295139	2.80e-78	296	562	62924550
brpb-661820	NC_063445.1	96.032	126	5	0	389	514	26145144	26145019	3.95e-52	209	589	58167434
brpb-661820	NC_063445.1	97.590	83	2	0	99	181	26145224	26145142	4.06e-32	143	589	58167434
brpb-661820	NC_063435.1	92.857	56	3	1	330	385	2026346	2026400	3.23e-13	80.5	589	29581582
brpb-661838	NC_063443.1	96.148	623	8	4	1	608	14283625	14284246	0.0	1003	608	19559996
brpb-661838	NC_063452.1	94.780	613	10	5	1	601	55232565	55233167	0.0	935	608	64956572
brpb-661887	NC_063448.1	97.170	424	11	1	38	460	43938779	43938356	0.0	715	460	56537224
brpb-661887	NC_063438.1	98.715	389	5	0	72	460	21338168	21337780	0.0	691	460	29228566
brpb-661887	NC_063438.1	100.000	76	0	0	1	76	21342931	21342856	1.12e-31	141	460	29228566
brpb-661887	NW_026016596.1	98.917	277	3	0	184	460	105586	105310	2.08e-138	496	460	445499
brpb-661887	NW_026016596.1	97.861	187	4	0	1	187	107368	107182	1.04e-86	324	460	445499
brpb-661964	NC_063452.1	93.258	445	22	5	3	446	8480793	8481230	0.0	649	446	64956572
brpb-661964	NC_063442.1	90.157	447	25	8	1	446	6433767	6434195	5.45e-159	564	446	45044935
brpb-661972	NC_063436.1	98.588	425	3	2	99	522	1573858	1574280	0.0	749	522	38724999
brpb-661972	NC_063446.1	94.379	427	22	2	98	522	1992952	1993378	0.0	654	522	74222928
brpb-662015	NC_063451.1	94.646	579	28	3	64	640	1475060	1474483	0.0	894	641	49204614
brpb-662015	NC_063441.1	93.737	495	17	4	64	557	22713719	22714200	0.0	730	641	23154485
brpb-662033	NC_063450.1	98.667	450	5	1	1	450	44683367	44683815	0.0	797	450	54958258
