chr	pos	cM
1	299338626	261.38
1	299359462	261.44
1	299369600	261.5
1	299414998	261.6
1	299549936	261.7
1	299814547	262.78
1	299899676	262.8
1	299914620	262.9
1	300021331	262.97
1	300063842	262.98
1	300071360	263.0
1	300168630	263.55
1	300177771	263.57
1	300186678	263.6
1	300190370	263.61
1	300194516	263.61
1	300196479	263.62
1	300252844	263.64
1	300346948	263.65
1	300439352	263.67
1	300486516	263.68
1	300548169	263.73
1	300602428	263.8
1	300680906	263.9
1	300684539	263.98
1	300694735	264.3
1	300799531	264.4
1	300802393	264.42
1	300812634	264.5
1	300933262	264.56
1	300994790	264.8
1	300995394	264.8
1	301041206	264.84
1	301095623	264.86
1	301111316	265.0
1	301161658	265.3
1	301326612	265.31
1	301357568	265.31
1	301398507	265.37
1	301416404	265.38
1	301433057	265.4
1	301449686	265.42
1	301509672	265.44
1	301518089	265.91
1	301544750	265.92
1	301604384	265.93
1	301655570	265.94
1	301701984	265.95
1	301724538	265.96
1	301803698	265.97
1	301806298	265.97
1	301882766	265.98
1	301964156	265.99
1	301982895	265.99
1	301985047	266.0
1	302011975	266.02
1	302066790	266.98
1	302072219	266.99
1	302075678	267.0
1	302191875	268.0
1	302238081	268.4
1	302254711	268.42
1	302267791	268.44
1	302272580	268.46
1	302311344	268.48
1	302386967	268.5
1	302405804	268.55
1	302415448	269.0
1	302441158	270.0
1	302451334	270.05
1	302496994	270.07
1	302550758	270.1
1	302591734	270.8
1	302647017	271.0
1	302688108	272.0
1	302709152	272.4
1	302751000	272.42
1	302755260	272.98
1	302759608	273.0
1	302829370	273.1
1	302933558	273.28
1	302936620	273.3
1	302947880	273.31
1	302953894	273.33
1	302961302	273.37
1	302968036	273.4
1	302973074	273.5
1	303106514	273.52
1	303121326	274.09
1	303133405	274.13
1	303136710	274.15
1	303183772	274.2
1	303190167	274.21
1	303193996	274.21
1	303273300	274.8
1	303393846	274.82
1	303415888	275.0
1	303503259	275.6
1	303553964	275.62
1	303593486	275.64
1	303600583	275.73
1	303645082	275.75
1	303704794	275.9
1	303705928	275.95
1	303713852	275.97
1	303783282	275.97
1	303815538	275.99
1	303827323	275.99
1	303831626	276.0
1	303836240	276.04
1	303845294	276.1
1	303890450	277.0
1	303983742	277.1
1	303989922	277.11
1	303993388	277.12
1	304249130	277.3
1	304322366	277.34
1	304325167	277.35
1	304553092	277.38
1	304696766	277.4
1	304739360	277.42
1	304814667	277.43
1	304910658	277.55
1	304913398	277.57
1	304921049	277.78
1	305030169	277.8
1	305083681	277.81
1	305112715	277.85
1	305223144	277.89
1	305265476	278.0
1	305268893	278.01
1	305274198	278.01
1	305282562	278.2
1	305361348	279.0
1	305378141	279.1
1	305388036	279.2
1	305449842	279.7
1	305524378	279.8
1	305653447	279.9
1	305655930	279.92
1	305702900	280.08
1	305706935	280.1
1	305757792	282.0
1	305826402	284.4
1	305879575	284.45
1	305960336	284.46
1	305962364	284.47
1	305965470	284.48
1	305985562	284.49
1	306042812	284.51
1	306092274	284.52
1	306114332	284.53
1	306119773	284.53
1	306123295	284.53
1	306172990	284.54
1	306177652	284.55
1	306270250	284.6
1	306398035	284.8
1	306408203	284.82
1	306410780	284.83
1	306416070	284.84
1	306467768	285.0
1	306472573	285.05
1	306530518	285.1
1	306565768	285.11
1	306611422	285.11
1	306650042	285.12
1	306782899	285.15
1	306920478	285.16
1	306937574	285.17
1	307022434	285.18
1	307027236	285.18
1	307036762	285.18
1	307074170	285.2
1	307115163	285.29
1	307135876	285.3
1	307271765	285.36
1	307325231	285.4
1	307492630	285.41
1	307511990	285.42
1	307516480	285.43
1	307579662	285.43
1	307768948	285.44
1	307772356	285.44
1	307773422	285.45
1	307829288	285.46
1	307894628	285.47
1	307907803	285.49
1	307967589	285.5
1	308029056	285.6
1	308182124	285.62
1	308322690	285.8
2	98554	0.0
2	249980	0.0
2	343730	0.02
2	766116	0.1
2	837335	0.2
2	998451	0.38
2	1003706	0.4
2	1122088	0.5
2	1126356	0.52
2	1218842	0.55
2	1232482	0.6
2	1246732	0.78
2	1311978	0.9
2	1315404	0.9
2	1359734	1.8
2	1376170	1.81
2	1458150	1.84
2	1524701	1.9
2	1541706	1.9
2	1546600	2.08
2	1581566	2.1
2	1618663	2.5
2	1691802	2.9
2	1694620	2.92
2	1706914	2.94
2	1713510	2.98
2	1717424	3.0
2	1804798	3.05
2	1809696	3.07
2	1819424	3.1
2	1835205	3.14
2	1896227	3.2
2	1900300	3.23
2	1912882	3.25
2	1924216	3.28
2	1948152	3.3
2	1955422	3.4
2	1981925	3.42
2	1986740	3.45
2	1988532	3.46
2	1992587	3.47
2	2046605	3.48
2	2084856	3.5
2	2101922	3.6
2	2188171	3.7
2	2195976	3.72
2	2199152	3.74
2	2223610	3.8
2	2241399	3.82
2	2292861	3.84
2	2317520	3.87
2	2348645	3.9
2	2356400	4.0
2	2500211	4.5
2	2529082	5.0
2	2588581	5.5
2	2623940	6.0
2	2629024	6.02
2	2770917	6.6
2	2782338	6.9
2	2788937	7.03
2	2835250	7.03
2	2839280	7.25
2	2843212	7.27
2	2888545	7.3
2	2925018	7.32
2	2966416	7.34
2	2973696	7.34
2	3043602	7.38
2	3063756	7.4
2	3068806	7.45
2	3076014	7.5
2	3172886	7.6
2	3255720	7.7
2	3286776	7.72
2	3324727	7.72
2	3336035	7.73
2	3342719	7.73
2	3350422	7.74
2	3355200	7.74
2	3357540	7.75
2	3361941	7.75
2	3378136	7.76
2	3384486	7.76
2	3456570	7.77
2	3465632	7.78
2	3504354	7.8
2	3508656	7.81
2	3633617	7.9
2	3662514	7.92
2	3680232	8.0
2	3683132	8.1
2	3685638	8.2
2	3692576	8.3
2	3704073	8.32
2	3728924	8.34
2	3809570	8.78
2	3822414	8.8
2	3829923	8.82
2	3851138	9.0
2	3853098	9.02
2	3863282	9.04
2	3872720	11.5
2	3876946	11.52
2	3992830	11.68
2	4023298	11.7
2	4035273	11.72
2	4073741	11.8
2	4141112	11.81
2	4154538	11.82
2	4216031	11.83
2	4223128	11.84
2	4265508	11.85
2	4323178	11.95
2	4337260	12.48
2	4386312	12.5
2	4402980	12.68
2	4415000	12.7
2	4432864	12.7
2	4441208	12.71
2	4495429	12.72
2	4543652	12.75
2	4563728	12.78
2	4587520	13.0
2	4593665	13.1
2	4602759	13.12
2	4648844	13.48
2	4649962	13.48
2	4658922	13.5
2	4668084	13.54
2	4743146	13.6
2	4802036	13.8
2	4812520	13.9
2	4852492	14.0
2	4862380	14.02
2	4895008	14.4
2	4905160	14.44
2	4921680	14.55
2	4927164	14.58
2	4930815	14.6
2	5066192	14.69
2	5085074	16.4
2	5126444	16.43
2	5130594	16.45
2	5183282	16.53
2	5278001	16.94
2	5282422	16.96
2	5296833	16.98
2	5300560	17.0
2	5303164	17.02
2	5305406	17.04
2	5308168	17.06
2	5325620	17.72
2	5441290	17.76
2	5456432	17.8
2	5497815	18.0
2	5530700	19.0
2	5579806	19.2
2	5627200	19.24
2	5671918	19.26
2	5676336	19.28
2	5708001	19.3
2	5711199	19.41
2	5720865	19.43
2	5768136	20.0
2	5773894	20.02
2	5897399	20.22
2	6029613	20.3
2	6035976	20.32
2	6041964	20.34
2	6047526	20.4
2	6056594	20.42
2	6073612	20.48
2	6112160	20.5
2	6133410	20.53
2	6135608	20.56
2	6138568	20.58
2	6227246	20.7
2	6233460	20.72
2	6237657	20.73
2	6248344	20.75
2	6258837	20.76
2	6263778	20.77
2	6362520	20.78
2	6391846	20.78
2	6408284	20.79
2	6415892	20.8
2	6533309	20.9
2	6559445	21.0
2	6674100	21.94
2	6679872	21.95
2	6714926	21.96
2	6760556	21.97
2	6771932	21.97
2	6814022	21.99
2	6832142	21.99
2	6902759	22.0
2	6919205	22.1
2	7007535	22.12
2	7038160	22.16
2	7079696	22.2
2	7089328	22.22
2	7134876	22.4
2	7139172	22.45
2	7142762	22.5
2	7147346	22.52
2	7150030	22.54
2	7152424	22.6
2	7225110	22.7
2	7325286	22.76
2	7353654	22.8
2	7360197	22.82
2	7380153	22.9
2	7507610	22.98
2	7529746	23.0
2	7547838	23.01
2	7553880	23.02
2	7565621	23.03
2	7664664	23.07
2	7805444	23.1
2	7811284	23.14
2	7875376	23.25
2	7915324	23.27
2	7920646	23.27
2	7997392	23.27
2	8098996	23.28
2	8295655	23.28
2	8391940	23.28
2	8409056	23.3
2	8571612	23.31
2	8590860	23.32
2	8729396	23.33
2	8990673	23.4
2	9020314	23.42
2	9169444	23.5
2	9226938	23.53
2	9247120	23.54
2	9251317	23.55
2	9323191	23.58
2	9336796	23.6
2	9345276	23.7
2	9349570	23.71
2	9353996	23.72
2	9358836	23.73
2	9392912	23.73
2	9432391	23.75
2	9438054	23.76
2	9443872	23.77
2	9446678	23.78
2	9456226	23.8
2	9538870	24.0
2	9572178	26.0
2	9584135	26.04
2	9692995	26.06
2	9761580	26.1
2	9807792	26.12
2	9812352	26.15
2	9853042	26.17
2	9879579	26.19
2	9882834	26.2
2	9927734	26.22
2	9936736	26.6
2	9987910	26.62
2	9990740	27.0
2	10054058	27.1
2	10064793	27.3
2	10280040	27.5
2	10384177	27.56
2	10412050	27.58
2	10417763	27.6
2	10423542	27.62
2	10437762	28.0
2	10446582	28.01
2	10451922	28.02
2	10490082	29.8
2	10608716	30.0
2	10766118	30.18
2	10770212	30.19
2	10779760	30.2
2	10809104	30.24
2	10872605	30.33
2	10876772	30.44
2	10883886	30.46
2	10890454	30.48
2	10908099	30.5
2	10910925	30.51
2	10913059	30.52
2	10927247	30.54
2	10933618	30.55
2	10948655	30.56
2	10952742	30.56
2	10964210	30.57
2	10996205	30.6
2	11020809	30.63
2	11046560	30.64
2	11059406	30.65
2	11066874	30.8
2	11114934	30.82
2	11176188	30.84
2	11182856	31.0
2	11243508	31.3
2	11324668	31.32
2	11411468	31.5
2	11424518	31.52
2	11566168	31.7
2	11569428	31.72
2	11615879	31.76
2	11671644	31.8
2	11719167	31.83
2	11875933	31.89
2	11883014	31.9
2	11890446	32.0
2	11925080	32.1
2	12057406	32.12
2	12112950	32.4
2	12172720	32.45
2	12217284	32.47
2	12268240	33.0
2	12334681	33.28
2	12338354	33.3
2	12343196	33.32
2	12397852	33.34
2	12451342	33.36
2	12497642	33.88
2	12507946	33.9
2	12523164	33.92
2	12526781	33.94
2	12537764	33.98
2	12581262	34.0
2	12610360	35.0
2	12613589	35.01
2	12617260	35.02
2	12621079	35.04
2	12629590	35.2
2	12702584	35.4
2	12761743	35.96
2	12774806	36.8
2	12806009	36.82
2	12847588	36.88
2	12853679	36.89
2	12857406	36.9
2	12862934	36.92
2	12960720	36.94
2	13087722	36.96
2	13123206	36.98
2	13150042	36.99
2	13161092	37.01
2	13200952	37.02
2	13207160	37.02
2	13317708	37.03
2	13435613	37.1
2	13442276	37.13
2	13457989	37.15
2	13537994	37.17
2	13553223	37.18
2	13640401	37.18
2	13775838	37.19
2	13818900	37.19
2	13839280	37.2
2	13846472	37.23
2	13852892	37.25
2	13883692	37.3
2	13923650	38.5
2	13931761	38.52
2	13945714	38.55
2	14098692	38.65
2	14147662	39.0
2	14168873	39.01
2	14258960	39.04
2	14263400	39.06
2	14329174	39.08
2	14340880	39.1
2	14377991	39.15
2	14411107	39.17
2	14545754	39.27
2	14661578	39.29
2	14693704	39.34
2	14767860	39.36
2	14823513	39.4
2	14909574	39.41
2	14925602	39.41
2	14933102	39.42
2	14936848	39.43
2	14973064	39.44
2	15000847	39.45
2	15038490	39.46
2	15106264	39.49
2	15141722	39.5
2	15149730	39.51
2	15168148	39.53
2	15172986	39.55
2	15232070	39.94
2	15239834	39.98
2	15244322	40.0
2	15251270	40.23
2	15310608	40.25
2	15316137	40.27
2	15343231	40.48
2	15377530	40.5
2	15383404	40.58
2	15426400	40.6
2	15456400	40.62
2	15462155	40.64
2	15520884	40.88
2	15552658	40.94
2	15554267	40.95
2	15685108	41.0
2	15775593	41.06
2	15779481	41.06
2	15817070	41.07
2	15825407	41.08
2	15878516	41.09
2	15903885	41.16
2	15974879	41.2
2	16118282	41.21
2	16166308	41.23
2	16210664	41.25
2	16231928	41.29
2	16495409	42.0
2	16519606	42.01
2	16525312	42.02
2	16560196	42.04
2	16598795	42.05
2	16616257	42.06
2	16624852	42.07
2	16657266	42.3
2	16668995	42.5
2	16746700	42.58
2	16759938	42.6
2	16850746	42.61
2	16916305	42.65
2	16927066	42.7
2	16971791	42.73
2	16980206	42.74
2	17090250	42.78
2	17166994	42.8
2	17180793	42.84
2	17190926	42.86
2	17265837	42.9
2	17286598	42.96
2	17358464	42.98
2	17399248	43.0
2	17545562	43.04
2	17762164	43.06
2	17953336	43.36
2	18108873	43.38
2	18214350	43.4
2	18300775	44.0
2	18384274	45.0
2	18522968	46.0
2	18673483	47.94
2	18775164	48.0
2	18856638	48.4
2	18902191	48.8
2	18970474	48.84
2	19039460	48.86
2	19115345	48.87
2	19139070	48.87
2	19219742	48.88
2	19223885	48.88
2	19283788	48.89
2	19293000	48.9
2	19408780	48.94
2	19417144	48.96
2	19420487	48.98
2	19490708	48.99
2	19532679	48.99
2	19550307	49.0
2	19627408	49.06
2	19657978	49.1
2	19661744	49.22
2	19709398	49.24
2	19718135	49.26
2	19825065	49.3
2	19867022	49.4
2	20017737	50.0
2	20023970	50.0
2	20058334	50.05
2	20121528	50.1
2	20221528	50.14
2	20225570	50.15
2	20455774	50.19
2	20563291	50.21
2	20574793	50.3
2	20629074	50.34
2	20681900	50.5
2	20694830	50.52
2	20709704	50.54
2	20745780	50.65
2	20785037	50.78
2	20865512	50.84
2	20876242	50.86
2	20879194	50.88
2	20886583	50.9
2	21075656	50.92
2	21259065	50.94
2	21264964	50.98
2	21350501	51.58
2	21354504	51.6
2	21469452	51.9
2	21534853	52.0
2	21540676	52.04
2	21561324	52.1
2	21642232	52.2
2	21844972	52.5
2	21852401	52.52
2	21971560	52.65
2	21978032	52.67
2	22004504	52.7
2	22047966	52.8
2	22118043	53.0
2	22219770	54.13
2	22277196	54.15
2	22316530	54.16
2	22361550	54.17
2	22443968	54.2
2	22472991	54.3
2	22713776	54.38
2	22721507	54.39
2	22728602	54.4
2	22733394	54.4
2	22738306	54.41
2	22777978	54.43
2	22854104	54.48
2	22934332	54.49
2	22965330	54.5
2	22978268	54.54
2	23082190	54.56
2	23091174	54.57
2	23120792	54.6
2	23232704	54.65
2	23261475	54.66
2	23320716	54.68
2	23347264	54.7
2	23475310	54.9
2	23511232	55.0
2	23547164	55.1
2	23631764	55.2
2	23675334	55.33
2	23708845	55.35
2	23730534	55.36
2	23921108	55.37
2	24038476	55.37
2	24070462	55.38
2	24084458	55.38
2	24152090	55.38
2	24209329	55.39
2	24295914	55.4
2	24392254	55.4
2	24398948	55.4
2	24410098	55.41
2	24417690	55.41
2	24436807	55.41
2	24442794	55.41
2	24582757	55.41
2	24626265	55.41
2	24809400	55.41
2	24811974	55.42
2	24918204	55.42
2	24922291	55.42
2	24983762	55.43
2	24987182	55.43
2	24990616	55.43
2	25109286	55.43
2	25150141	55.43
2	25178510	55.44
2	25210647	55.45
2	25326357	55.47
2	25379922	55.48
2	25394416	55.48
2	25415636	55.48
2	25468766	55.48
2	25688054	55.49
2	25696737	55.5
2	25731305	55.51
2	25827401	55.52
2	26065887	55.53
2	26095042	55.53
2	26268220	55.54
2	26273028	55.55
2	26276676	55.55
2	26293700	55.56
2	26332334	55.57
2	26349804	55.58
2	26441269	55.6
2	26480272	55.62
2	26483578	55.7
2	26558814	55.72
2	26810358	55.77
2	26844488	55.78
2	26882290	55.79
2	26936976	55.8
2	27258931	56.38
2	27268282	56.4
2	27443176	56.44
2	27555500	56.6
2	27575884	56.62
2	27652492	56.63
2	27763646	56.64
2	27767134	56.65
2	27772539	56.67
2	27908242	56.68
2	27911422	56.68
2	27953854	56.7
2	27958212	56.72
2	28040220	56.74
2	28064928	56.75
2	28069272	56.76
2	28117264	56.77
2	28284200	56.84
2	28286891	56.86
2	28353780	56.9
2	28380450	56.91
2	28388436	56.91
2	28394348	56.92
2	28442452	56.97
2	28483668	57.0
2	28506040	57.0
2	28557820	57.01
2	28628038	57.02
2	28759218	57.04
2	28875820	57.06
2	28998100	57.1
2	29047690	57.12
2	29064062	57.2
2	29087640	57.22
2	29137644	57.44
2	29273452	57.5
2	29320277	57.54
2	29373719	58.0
2	29386862	58.02
2	29457496	58.28
2	29481488	58.3
2	29505647	58.32
2	29547312	58.5
2	29565895	58.7
2	29636594	58.75
2	29654210	58.76
2	29660649	58.77
2	29709126	58.78
2	29747900	58.79
2	29788206	58.79
2	29814374	58.8
2	29828304	59.0
2	29904039	59.1
2	30072149	61.06
2	30131386	61.7
2	30137011	61.8
2	30139888	61.81
2	30225628	61.88
2	30289198	61.92
2	30356976	61.94
2	30385401	61.95
2	30420652	61.95
2	30615563	62.53
2	30750890	62.56
2	30789458	62.6
2	30794136	62.62
2	31037941	62.78
2	31058263	62.79
2	31106276	62.8
2	31180675	62.83
2	31184034	62.83
2	31192960	62.84
2	31196482	62.84
2	31352984	62.84
2	31443664	62.85
2	31461510	62.86
2	31592912	62.86
2	31778092	62.87
2	31820408	62.87
2	31877248	62.87
2	31941983	62.87
2	32155737	62.87
2	32159383	62.87
2	32380516	62.88
2	32499481	62.88
2	32536776	63.0
2	32607056	63.02
2	32718636	63.2
2	32733388	63.22
2	32778676	63.24
2	32841082	63.26
2	32918751	63.32
2	33153114	63.98
2	33159943	64.0
2	33208606	64.02
2	33382950	64.2
2	33486188	65.2
2	33488490	65.21
2	33494694	65.21
2	33509463	65.22
2	33601206	65.26
2	33819770	65.28
2	33833369	65.4
2	34010397	65.65
2	34035852	66.7
2	34060183	67.1
2	34133710	67.2
2	34183738	67.25
2	34315591	67.26
2	34394257	67.28
2	34500747	67.29
2	34534700	67.3
2	34640532	67.3
2	34743264	67.35
2	34903858	67.4
2	34989916	67.45
2	35010770	67.46
2	35014184	67.46
2	35058122	67.5
2	35085275	67.52
2	35091606	67.54
2	35264201	67.58
2	35325437	67.8
2	35332120	67.82
2	35383766	67.83
2	35440482	67.85
2	35549046	67.86
2	35801853	67.87
2	35935598	67.88
2	36017212	67.89
2	36058803	67.89
2	36123373	67.9
2	36154632	67.9
2	36263841	67.9
2	36715877	67.96
2	36800344	68.0
2	36807530	68.01
2	36847991	68.01
2	36880918	68.02
2	37454320	68.03
2	37591790	68.03
2	37647341	68.04
2	37828069	68.05
2	37834782	68.06
2	37868980	68.07
2	37958792	68.1
2	37963330	68.12
2	37971898	68.2
2	38103843	68.23
2	38111388	68.25
2	38123158	68.25
2	38274758	68.26
2	38432596	68.27
2	38449326	68.27
2	38571940	68.28
2	38575320	68.28
2	38591435	68.28
2	38650078	68.28
2	38680150	68.28
2	38757581	68.29
2	38764840	68.29
2	38822681	68.29
2	38825956	68.29
2	38967777	68.3
2	38998410	68.31
2	39110230	68.32
2	39388742	68.4
2	39401978	68.41
2	39508334	68.42
2	39655228	68.42
2	39672718	68.42
2	39708128	68.42
2	39713111	68.43
2	39763750	68.48
2	39867542	68.5
2	39897805	68.54
2	39900364	68.55
2	39909540	68.56
2	39917362	68.57
2	40125762	68.58
2	40137348	68.6
2	40141349	68.62
2	40149044	68.65
2	40271280	68.73
2	40279406	68.73
2	40375530	68.74
2	40577602	68.75
2	40883056	68.75
2	40898785	68.75
2	40935432	68.75
2	41035806	68.78
2	41041054	68.79
2	41281902	68.8
2	41376011	68.82
2	41427044	68.83
2	41432626	68.84
2	41473324	68.86
2	41529931	68.88
2	41641454	70.2
2	41646742	70.22
2	41701596	70.29
2	41785600	70.33
2	41986750	70.39
2	42055936	70.41
2	42083440	70.45
2	42142938	70.47
2	42152204	71.0
2	42236024	71.18
2	42240584	71.2
2	42345624	71.3
2	42623315	71.47
2	42773724	71.49
2	42780888	71.51
2	42792440	71.53
2	42798190	71.55
2	42806967	71.57
2	43008458	73.1
2	43078627	73.13
2	43270796	73.2
2	43543991	73.4
2	43566646	73.42
2	43569659	73.5
2	43680760	73.52
2	43693999	73.52
2	43750920	73.53
2	43755675	73.53
2	43810920	73.58
2	43874822	73.6
2	43941016	73.62
2	43953414	73.65
2	43959222	73.66
2	44062776	73.68
2	44076009	73.7
2	44174642	73.72
2	44180812	73.8
2	44236986	73.83
2	44290710	73.84
2	44434397	73.86
2	44595794	73.94
2	44610944	73.94
2	44764361	73.94
2	44928684	73.95
2	44994480	73.95
2	45003527	73.95
2	45012221	73.96
2	45164916	73.97
2	45194908	73.97
2	45199346	73.97
2	45242682	73.98
2	45250217	73.99
2	45300214	73.99
2	45380987	74.0
2	45387100	74.0
2	45507374	74.1
2	45702612	74.14
2	45830906	74.5
2	45970698	74.8
2	45990936	74.81
2	45996039	74.82
2	45996586	74.9
2	46001259	74.91
2	46003782	74.93
2	46064166	74.93
2	46066618	74.94
2	46104406	74.94
2	46190154	74.95
2	46236666	74.97
2	46239104	74.99
2	46246091	75.0
2	46274719	75.01
2	46333455	75.04
2	46550212	75.2
2	46556815	75.22
2	46604424	75.24
2	46661080	75.25
2	46751697	75.26
2	46788151	75.27
2	47032764	75.3
2	47574493	75.3
2	47590422	75.32
2	47596307	75.34
2	47702416	75.36
2	47772094	75.4
2	47778746	75.42
2	47800494	75.44
2	47807426	75.46
2	47989748	75.7
2	48129491	75.74
2	48200209	75.76
2	48305122	75.8
2	48381600	75.82
2	48382535	75.9
2	48395844	75.91
2	48622538	75.93
2	48924505	76.0
2	48966108	76.0
2	48988794	76.06
2	48992148	76.08
2	49037986	76.1
2	49139110	76.14
2	49158568	76.54
2	49246260	76.56
2	49305171	76.58
2	49391075	77.0
2	49437792	77.02
2	49505330	77.04
2	49566314	77.06
2	49789514	77.12
2	50025037	77.14
2	50042798	77.16
2	50388230	77.28
2	50393988	77.3
2	50610622	77.87
2	50616128	77.89
2	50663324	77.89
2	50787866	77.9
2	51021014	78.0
2	51078930	78.01
2	51125035	78.02
2	51216178	78.06
2	51253201	78.08
2	51457394	78.16
2	51644910	78.2
2	51857414	78.38
2	51866076	78.38
2	51919044	78.38
2	51923652	78.38
2	51927864	78.38
2	52408600	78.39
2	52565344	78.4
2	52736916	78.44
2	52741298	78.45
2	52886348	78.46
2	52887732	78.46
2	53038659	78.47
2	53042560	78.47
2	53119387	78.48
2	53167214	78.49
2	53174522	78.49
2	53181901	78.49
2	53273036	78.5
2	53381372	78.5
2	53385950	78.5
2	53565900	78.5
2	53751592	78.8
2	53757633	78.81
2	53764127	78.82
2	53860926	78.82
2	54104285	78.83
2	54418324	78.85
2	55136643	78.87
2	55570968	78.96
2	55634730	79.0
2	55760362	79.02
2	55806191	79.18
2	56052719	79.25
2	56056667	79.26
2	56330470	79.27
2	56451116	79.28
2	56455116	79.29
2	56546692	79.3
2	56557228	79.31
2	56594096	79.31
2	56709206	79.34
2	56907232	79.36
2	56976450	79.4
2	57014592	79.42
2	57190576	79.46
2	57361792	79.5
2	57367448	79.51
2	57495906	79.53
2	57616076	79.54
2	57622028	79.55
2	57629992	79.6
2	57693783	79.7
2	57743571	79.8
2	58063010	80.0
2	58108397	80.04
2	58493256	80.1
2	58741194	80.17
2	58816670	80.18
2	58865702	80.2
2	58993346	80.23
2	59031314	80.25
2	59079419	80.32
2	59310112	80.33
2	59575656	80.84
2	59647624	80.88
2	59679668	80.9
2	59686876	80.94
2	59778918	81.0
2	59926855	81.02
2	59956204	81.1
2	60380308	81.14
2	60493069	82.0
2	60609361	82.03
2	60769782	82.1
2	61056026	82.12
2	61386758	82.15
2	61524453	82.16
2	61650350	82.16
2	61765382	82.17
2	61798486	82.18
2	61840194	82.19
2	62111827	82.2
2	62316602	82.21
2	62468751	82.22
2	62684534	82.23
2	62709981	82.23
2	62715764	82.23
2	62820034	82.24
2	62910416	82.25
2	63267794	82.26
2	63353998	82.26
2	63398226	82.27
2	63531372	82.28
2	63911437	82.3
2	63929945	82.4
2	64197094	82.66
2	64368878	82.68
2	64455818	82.7
2	64540824	82.72
2	64585240	82.75
2	64707860	82.8
2	65006974	82.82
2	65008876	82.82
2	65070171	82.83
2	65076272	82.83
2	65504178	82.85
2	65940354	82.87
2	66221234	82.9
2	66230422	82.92
2	66684345	82.96
2	66967599	83.0
2	67014973	83.02
2	67192933	83.05
2	67299460	83.1
2	67447829	83.3
2	68684024	83.36
2	68915716	83.38
2	68994076	83.4
2	69031236	83.41
2	69438444	83.42
2	70204754	83.46
2	70450948	83.47
2	70556444	83.48
2	70877381	83.49
2	70980446	83.5
2	71027247	83.6
2	71454024	84.76
2	71569362	84.78
2	72012031	84.83
2	72018485	84.84
2	72216346	84.92
2	72643822	85.0
2	72856974	85.3
2	73101068	85.45
2	73377617	85.47
2	73416494	85.6
2	73867541	85.62
2	73925770	85.62
2	73933198	85.63
2	74476610	85.66
2	74798214	85.67
2	75370518	85.68
2	75434765	85.68
2	75462880	85.68
2	75546167	85.69
2	75838656	85.7
2	76161668	85.71
2	76210989	85.72
2	76452301	85.74
2	76496849	85.75
2	76501383	85.75
2	76741564	85.75
2	76996842	85.75
2	77871392	85.75
2	78873916	85.76
2	78932766	85.76
2	79045841	85.76
2	79320596	85.76
2	79365260	85.76
2	79889412	85.76
2	80003482	85.76
2	80188299	85.76
2	80304278	85.76
2	80426102	85.77
2	80621304	85.77
2	80881565	85.77
2	81126976	85.78
2	81713446	85.78
2	81748273	85.78
2	81940014	85.79
2	82319416	85.79
2	82767510	85.8
2	82878631	85.8
2	83163719	85.84
2	83348498	85.85
2	83600730	85.87
2	84093104	85.9
2	84262597	85.93
2	84409914	85.95
2	84675619	85.96
2	84825933	86.0
2	85051418	86.0
2	85689166	86.01
2	85773746	86.01
2	86022616	86.03
2	86059954	86.04
2	86116570	86.05
2	86418498	86.1
2	88042258	86.12
2	88821822	86.14
2	88825346	86.15
2	88926006	86.16
2	89437660	86.17
2	90269256	86.2
2	90412472	86.2
2	90837680	86.2
2	91264004	86.3
2	91415052	86.31
2	91425296	86.31
2	91880689	86.32
2	91918074	86.34
2	93026998	86.37
2	94225264	86.4
2	94232115	86.41
2	94390456	86.42
2	94911382	86.43
2	95556560	86.43
2	95655818	86.44
2	95947728	86.44
2	96873442	86.44
2	97846560	86.46
2	98499906	86.46
2	99775990	86.5
2	99984364	86.51
2	100168994	86.52
2	100370180	86.53
2	101182793	86.55
2	101688554	86.57
2	101800896	86.58
2	102231790	86.6
2	102310684	86.61
2	102353732	86.62
2	102436442	86.63
2	103206228	86.7
2	103566206	86.72
2	104742074	86.73
2	104933796	86.74
2	105231012	86.75
2	105373898	86.75
2	105445335	86.75
2	105890847	86.76
2	106128977	86.76
2	106148620	86.76
2	106255012	86.8
2	106463222	86.82
2	106663936	86.83
2	106788245	86.83
2	106801926	86.84
2	106945964	86.84
2	107077188	86.85
2	107218130	86.86
2	107640554	86.87
2	107869998	86.87
2	107881012	86.87
2	108290796	86.87
2	108655590	86.87
2	109449252	86.88
2	110309442	86.88
2	110407008	86.88
2	110443628	86.89
2	110492010	86.89
2	110898064	86.89
2	110987582	86.89
2	110999648	86.9
2	111598419	86.9
2	111818518	86.9
2	112169642	86.91
2	112276468	86.92
2	112285043	86.92
2	112762424	86.93
2	113301430	86.94
2	113304037	86.94
2	113358403	86.95
2	113600492	86.96
2	113707009	87.0
2	113765340	87.0
2	114055536	87.22
2	114128508	87.23
2	114365347	87.25
2	114438977	87.27
2	114560176	87.3
2	114561896	87.31
2	114600835	87.32
2	114666329	87.34
2	114837158	87.38
2	115353610	87.39
2	115901070	87.4
2	115953930	87.45
2	115962402	87.46
2	116177412	87.49
2	116516240	87.5
2	116608793	87.52
2	116694937	87.53
2	116842619	87.56
2	116907984	87.58
2	117157213	87.6
2	117264298	87.61
2	117322314	87.62
2	117459794	87.64
2	117561448	87.66
2	117798739	87.68
2	118194936	87.7
