chr	pos	cM
9	21340915	92.649863
9	21376855	92.889672
9	21447971	93.372767
9	21522443	93.612576
9	21563785	94.095671
9	21618453	95.588319
9	21716778	95.828128
9	21857908	96.067937
9	22049411	102.975454
9	22189363	103.955877
9	22225800	104.195686
9	22286735	104.435494
9	22359363	104.675303
9	22472563	106.429869
9	22780822	107.159809
10	388398	0.000000
10	827580	0.483096
10	893991	0.722904
10	939940	2.477470
10	1099870	2.717279
10	1247085	3.200374
10	1291055	3.440183
10	1809355	3.679992
10	2429887	3.919800
10	2597227	6.762943
10	3080994	7.002752
10	3820274	9.023229
10	4509829	10.003652
10	5099623	10.243461
10	5297663	11.223885
10	5343312	11.463693
10	5417387	11.703502
10	5935784	11.943310
10	6640725	12.183119
10	7486355	12.422928
10	8234930	12.662736
10	8429617	13.145832
10	8917080	13.385640
10	9308953	13.625449
10	9493939	13.865258
10	10008729	14.105066
10	10816210	14.835006
10	11341696	15.074815
10	11516601	15.314623
10	11615886	18.440641
10	11647451	18.680450
10	11687614	19.163545
10	11749393	19.403354
10	11837383	20.133294
10	11910792	20.373103
10	11971732	22.393580
10	12043632	22.633388
10	12523342	22.873197
10	13012159	24.893674
10	13080035	25.376769
10	13133295	25.859865
10	13477532	26.342960
10	13813638	27.323384
10	13902294	27.563192
10	14088164	29.055841
10	14332122	29.538936
10	14504154	33.244335
10	14567803	33.484143
10	14608991	33.723952
10	14633991	33.963761
10	14645274	34.203569
10	14684383	34.443378
10	14777940	34.926473
10	14858882	36.681039
10	14959504	36.920848
10	15367856	37.160657
10	15784116	40.866055
10	15971262	41.105864
10	16125479	42.086287
10	16206492	42.326096
10	16251282	43.306520
10	16362893	43.546328
10	16571289	44.029424
10	16818168	47.442822
10	17181605	47.682631
10	17439285	47.922440
10	17699171	49.415088
10	18006044	49.898183
10	18175001	50.628123
10	18426688	51.862754
10	18618466	53.617320
10	18736435	56.743338
10	18870180	57.473278
10	19071603	57.713086
10	19298851	61.126485
10	19560455	61.366293
10	19846282	63.930958
10	19975952	64.170767
10	20137359	64.900707
10	20546805	65.383802
10	20991111	73.736507
10	21446291	73.976315
10	21760980	74.216124
10	21797502	78.519854
10	21837110	78.759663
10	21927986	79.242758
10	22023275	79.725854
10	22099525	80.208949
10	22192752	81.701598
10	22264551	81.941406
10	22330402	82.424502
10	22414570	82.664310
10	22524132	83.644734
10	22623636	83.884543
10	22691928	84.124351
10	22799955	84.854291
10	22889306	85.094100
10	23058042	85.333908
11	112201	0.000000
11	297690	0.239809
11	502385	3.945207
11	667691	4.675147
11	751093	5.158243
11	907101	5.398051
11	1090492	5.637860
11	1217221	5.877669
11	1462824	13.494705
11	1785031	13.734513
11	1920575	14.217609
11	2154860	15.972175
11	2403782	16.952599
11	2451736	17.192407
11	2569399	17.922347
11	2677179	18.162156
11	2754468	19.916722
11	2873305	21.151352
11	2940152	21.391161
11	2986439	21.630970
11	3063047	21.870778
11	3141663	22.110587
11	3379561	23.091010
11	3599929	25.655675
11	3690672	25.895484
11	3812363	26.135292
11	3888086	27.115716
11	4104756	27.355524
11	4311302	30.481542
11	4335887	30.964638
11	4384860	31.204447
11	4561390	31.687542
11	4858070	31.927351
11	5233585	32.657291
11	5507247	37.579294
11	5659268	37.819103
11	5794100	38.058911
11	5842351	38.298720
11	6253884	40.319197
11	6849057	45.558145
11	7076285	45.797953
11	7308367	46.037762
11	7543676	46.277570
11	7626401	46.517379
11	7743977	49.360522
11	7838089	50.340946
11	7904501	50.580754
11	8408728	52.073402
11	8935148	52.313211
11	9021369	52.796307
11	9167907	53.036115
11	9373133	53.275924
11	9519161	53.515732
11	9663304	53.998828
11	9753403	54.979252
11	9932991	56.471900
11	10359936	56.711708
11	10656341	57.194804
11	10816641	57.434613
11	11306184	57.674421
11	11791886	57.914230
11	13320108	58.154038
11	14479459	58.393847
11	15272626	58.633656
11	16031056	58.873464
11	16281733	59.113273
11	16565975	59.843213
11	16851767	60.083021
11	16969437	60.322830
11	17264653	61.557461
11	17569013	62.287401
11	17713330	62.527209
11	18037690	65.091874
11	18298885	65.331683
11	18343079	65.571491
11	18395848	66.551915
11	18547949	67.532338
11	18723664	68.512762
11	18864959	69.242702
11	19096535	69.482510
11	19261545	70.462934
11	19298098	70.702743
11	19333336	71.432683
11	19438071	71.672491
11	19542546	71.912300
11	19580169	73.146930
11	19650098	75.437407
11	19804456	76.417831
11	19912946	77.910479
11	19964248	78.150288
11	20048789	78.390096
11	20330225	78.629905
11	20600258	79.113000
11	20723575	79.352809
11	20929090	80.587440
11	21143666	80.827248
11	21243338	81.310344
11	21488137	82.544974
11	21739301	83.028070
11	21862877	83.267879
11	22009513	83.997819
11	22150803	84.480914
11	22380055	84.964010
11	22557227	85.447105
11	22809927	91.669814
11	23032554	92.152909
11	23062890	92.392718
11	23152967	92.632527
11	23249158	92.872335
11	23313775	93.602275
11	23381391	93.842084
11	23454560	94.081892
11	23619267	94.321701
11	23925438	94.804797
11	24204529	95.785220
11	24369374	96.268316
11	24582354	100.572046
11	24778082	101.552470
11	24874742	101.792278
11	24960880	102.032087
11	25068937	102.762027
11	25134944	103.491967
11	25157105	103.731776
11	25188908	103.971584
11	25217368	104.211393
11	25243557	106.776057
11	25352515	107.015866
11	25532776	107.255675
11	25946155	107.738770
11	26323587	107.978579
11	26405551	108.218387
11	26445981	108.458196
11	26483208	108.698005
11	26555434	109.181100
11	26795154	109.420909
11	27003515	109.904004
11	27070332	111.396653
11	27148365	111.636461
11	27200951	111.876270
11	27236546	112.606210
11	27271371	112.846018
11	27311470	113.329114
11	27342987	113.568923
11	27596388	114.052018
11	27844900	114.291827
11	28192221	115.272250
11	28627215	115.512059
11	28793724	116.241999
11	28841093	116.481807
11	28951768	116.721616
12	363244	0.000000
12	945584	1.234631
12	1178882	1.474439
12	2101174	13.064520
12	3033406	14.044944
12	3095676	14.284752
12	3488819	16.039318
12	4295900	31.437655
12	5064120	37.999765
12	6290211	39.754331
12	7298591	40.237426
12	7402473	40.477235
12	7531945	40.717044
12	7790281	42.471610
12	8394148	42.711418
12	9332508	42.951227
12	10272330	43.191035
12	10750949	43.430844
12	10767106	43.670653
12	10787278	43.910461
12	11289792	44.150270
12	11921390	44.633365
12	13306398	45.116461
12	14612688	45.356270
12	15467603	45.596078
12	16312350	46.079174
12	16415245	46.562269
12	16935833	47.045365
12	17509325	47.775305
12	17627609	48.015113
12	17823572	48.745053
12	18127780	49.228149
12	18300094	50.208572
12	18359040	50.448381
12	18505048	50.688190
12	18868049	54.393588
12	19152065	55.123528
12	19332419	55.853468
12	19519378	56.336564
12	19633910	56.576372
12	19776850	59.419515
12	19880284	59.659324
12	19981672	60.142420
12	20617140	62.162897
12	21270581	62.892836
12	21493230	68.131784
12	21692444	68.371593
12	21906135	68.854688
12	22266221	69.094497
12	22539173	76.353597
12	22783465	77.334021
12	23027632	77.573830
12	23256388	77.813638
12	23470213	81.519037
12	23563560	83.011685
12	23767081	83.494780
12	23926899	83.977876
12	23966833	84.460972
12	24054672	84.944067
12	24132593	86.698633
12	24314728	87.181729
12	24514072	87.421537
12	24577530	87.661346
12	24670748	87.901154
12	24815143	91.903290
12	25085420	92.143098
12	25296268	93.123522
12	25327152	93.363331
12	25364012	94.093271
12	25510817	96.113748
12	25655943	96.843687
12	25754913	97.083496
12	25973034	104.342597
12	26233267	104.825692
12	26392019	105.065501
12	26491932	106.045924
12	26626102	106.285733
12	26873293	106.768828
12	27290146	109.333493
